,VisitID,Site.Name,Date,month,day,year,julian.day,prePost,cycle,Start.Time,End.Time,Total.Net.Sets,Total.Bats.Captured,Net.area,batsPUE,species,repro,bats,wns,wnsprop
268,407,I,5/17/2008,5,17,2008,136,1,1,21:00,1:15,2,3,135,0.003485838,EPFU,L,0,1,0
269,408,J,5/17/2008,5,17,2008,136,1,1,20:05,1:15,2,2,108,0.001792115,EPFU,L,0,1,0
270,409,K,5/23/2008,5,23,2008,142,1,1,21:00,1:15,NA,3,135,0.005228757,EPFU,L,0,1,0
271,410,D,5/24/2008,5,24,2008,143,1,1,21:00,1:15,2,1,108,0,EPFU,L,0,1,0
272,411,F,5/25/2008,5,25,2008,144,1,1,21:00,1:15,2,9,135,0.001742919,EPFU,L,0,1,0
273,412,E,5/26/2008,5,26,2008,145,1,1,21:00,1:15,2,4,135,0.005228757,EPFU,L,0,1,0
274,413,A,5/29/2008,5,29,2008,148,1,1,21:00,1:15,2,6,108,0.002178649,EPFU,L,0,1,0
275,414,B,6/11/2008,6,11,2008,160,1,1,21:45,1:15,2,3,135,0.004232804,EPFU,L,1,1,0
276,415,C,6/12/2008,6,12,2008,161,1,1,21:30,1:15,2,8,108,0.01234568,EPFU,L,3,1,0
277,416,H,6/24/2008,6,24,2008,173,1,2,21:00,1:15,2,2,135,0.003485838,EPFU,L,0,1,0
278,417,K,6/29/2008,6,29,2008,178,1,2,21:30,1:15,NA,5,135,0.007901236,EPFU,L,4,1,0
279,418,J,6/29/2008,6,29,2008,178,1,2,21:30,1:23,2,3,108,0.004768718,EPFU,L,2,1,0
280,420,I,6/30/2008,6,30,2008,179,1,2,21:25,1:15,2,5,135,0.007729468,EPFU,L,4,1,0
281,421,D,7/1/2008,7,1,2008,180,1,2,21:19,1:15,2,1,108,0.002354049,EPFU,L,1,1,0
282,422,A,7/6/2008,7,6,2008,185,1,2,21:00,1:20,2,6,108,0,EPFU,L,0,1,0
283,423,F,7/9/2008,7,9,2008,188,1,2,21:15,1:15,2,4,135,0.001851852,EPFU,L,1,1,0
284,424,C,7/10/2008,7,10,2008,189,1,2,21:15,1:30,2,7,108,0.002178649,EPFU,L,1,1,0
285,425,B,7/11/2008,7,11,2008,190,1,2,21:08,1:32,2,9,135,0.011784514,EPFU,L,3,1,0
286,426,E,7/14/2008,7,14,2008,193,1,2,21:00,1:15,2,15,162,0.017429196,EPFU,L,4,1,0
287,427,A,7/15/2008,7,15,2008,194,1,3,21:00,1:15,2,5,108,0,EPFU,L,0,1,0
288,428,K,7/20/2008,7,20,2008,199,1,3,21:08,1:20,NA,6,135,0.010582008,EPFU,L,3,1,0
289,429,J,7/20/2008,7,20,2008,199,1,3,21:15,1:15,2,4,108,0.00462963,EPFU,L,1,1,0
290,430,I,7/22/2008,7,22,2008,201,1,3,21:25,1:35,2,11,135,0.01777778,EPFU,L,5,1,0
291,431,F,7/23/2008,7,23,2008,202,1,3,21:00,1:30,2,7,135,0.008230455,EPFU,L,1,1,0
292,432,E,7/28/2008,7,28,2008,207,1,3,21:00,1:15,2,11,162,0.007262165,EPFU,L,1,1,0
293,433,C,7/30/2008,7,30,2008,209,1,3,21:11,1:15,2,3,108,0.002276867,EPFU,L,0,1,0
294,434,B,8/9/2008,8,9,2008,218,1,3,20:58,1:15,2,1,135,0,EPFU,L,0,1,0
295,435,D,8/10/2008,8,10,2008,219,1,3,20:50,1:30,2,1,108,0,EPFU,L,0,1,0
296,438,H,5/18/2009,5,18,2009,137,1,1,21:10,1:15,2,5,135,0.005442177,EPFU,L,0,1,0
297,439,K,5/19/2009,5,19,2009,138,1,1,21:20,1:15,2,5,135,0.001891253,EPFU,L,0,1,0
298,440,J,5/19/2009,5,19,2009,138,1,1,20:56,1:15,2,3,108,0.004290004,EPFU,L,0,1,0
299,441,I,5/20/2009,5,20,2009,139,1,1,21:30,1:15,2,6,135,0.007901236,EPFU,L,0,1,0
300,442,F,5/21/2009,5,21,2009,140,1,1,21:25,1:28,2,2,135,0,EPFU,L,0,1,0
301,443,D,5/26/2009,5,26,2009,145,1,1,21:15,1:15,2,1,108,0.002314815,EPFU,L,0,1,0
302,445,B,6/4/2009,6,4,2009,153,1,1,21:18,1:15,2,3,135,0,EPFU,L,0,1,0
303,446,C,6/4/2009,6,4,2009,153,1,1,21:24,1:15,2,1,108,0,EPFU,L,0,1,0
304,448,E,6/15/2009,6,15,2009,164,1,2,21:26,1:15,2,18,162,0.01617338,EPFU,L,3,1,0
305,449,K,6/22/2009,6,22,2009,171,1,2,21:20,1:20,2,4,135,0.003703704,EPFU,L,2,1,0
306,450,J,6/22/2009,6,22,2009,171,1,2,21:24,1:15,2,12,108,0.026455022,EPFU,L,8,1,0
307,451,H,6/23/2009,6,23,2009,172,1,2,21:30,1:30,2,5,135,0.005555556,EPFU,L,2,1,0
308,452,D,6/23/2009,6,23,2009,172,1,2,21:22,1:15,2,3,108,0.004768718,EPFU,L,1,1,0
309,453,I,6/24/2009,6,24,2009,173,1,2,21:22,1:15,2,8,135,0.015259896,EPFU,L,7,1,0
310,454,F,6/28/2009,6,28,2009,177,1,2,21:27,1:15,2,1,135,0,EPFU,L,0,1,0
311,455,C,6/29/2009,6,29,2009,178,1,2,21:25,1:15,2,7,108,0.007246377,EPFU,L,3,1,0
312,457,B,7/6/2009,7,6,2009,185,1,2,21:28,1:15,2,2,135,0,EPFU,L,0,1,0
313,459,E,7/13/2009,7,13,2009,192,1,2,21:15,1:15,2,18,162,0.01388889,EPFU,L,1,1,0
314,460,A,7/14/2009,7,14,2009,193,1,2,21:08,1:15,2,7,108,0.002249213,EPFU,L,0,1,0
315,461,A,7/15/2009,7,15,2009,194,1,3,21:01,1:15,2,7,108,0.002187227,EPFU,L,0,1,0
316,462,I,7/16/2009,7,16,2009,195,1,3,21:05,1:15,2,4,135,0.005333334,EPFU,L,1,1,0
317,463,E,7/19/2009,7,19,2009,198,1,3,20:58,1:15,2,11,162,0.00576452,EPFU,L,0,1,0
318,464,H,7/21/2009,7,21,2009,200,1,3,21:08,1:15,2,1,135,0,EPFU,L,0,1,0
319,465,K,7/27/2009,7,27,2009,206,1,3,21:00,1:15,NA,2,135,0.003485838,EPFU,L,0,1,0
320,466,J,7/27/2009,7,27,2009,206,1,3,21:05,1:15,2,8,108,0.015555554,EPFU,L,3,1,0
321,467,B,7/29/2009,7,29,2009,208,1,3,21:10,1:20,2,3,135,0.003555556,EPFU,L,0,1,0
322,468,C,7/29/2009,7,29,2009,208,1,3,20:48,1:15,2,8,108,0.006242196,EPFU,L,0,1,0
323,469,D,7/30/2009,7,30,2009,209,1,3,20:50,1:15,2,5,108,0.002096436,EPFU,L,0,1,0
324,470,F,7/30/2009,7,30,2009,209,1,3,20:55,1:15,2,3,135,0.003418804,EPFU,L,0,1,0
325,478,I,5/16/2010,5,16,2010,135,1,1,21:00,1:10,2,3,135,0.001777778,EPFU,L,0,1,0
326,479,H,5/17/2010,5,17,2010,136,1,1,20:50,1:15,2,6,135,0.001677149,EPFU,L,0,1,0
327,480,K,5/19/2010,5,19,2010,138,1,1,21:00,1:15,2,6,135,0.001742919,EPFU,L,0,1,0
328,481,D,5/19/2010,5,19,2010,138,1,1,21:02,1:15,2,8,108,0,EPFU,L,0,1,0
329,482,F,5/22/2010,5,22,2010,141,1,1,21:08,1:17,2,6,135,0.001784917,EPFU,L,0,1,0
330,483,E,5/23/2010,5,23,2010,142,1,1,21:10,1:15,2,12,162,0.009070296,EPFU,L,0,1,0
331,484,A,5/24/2010,5,24,2010,143,1,1,20:58,1:17,2,7,108,0.004290004,EPFU,L,0,1,0
332,486,B,6/6/2010,6,6,2010,155,1,1,21:00,1:15,2,4,135,0.001742919,EPFU,L,1,1,0
333,487,C,6/6/2010,6,6,2010,155,1,1,21:03,1:15,2,20,108,0.008818344,EPFU,L,3,1,0
334,489,J,6/17/2010,6,17,2010,166,1,2,21:03,1:30,2,5,108,0.006242196,EPFU,L,1,1,0
335,491,I,6/20/2010,6,20,2010,169,1,2,21:05,1:15,2,3,135,0.005333334,EPFU,L,3,1,0
336,494,A,6/26/2010,6,26,2010,175,1,2,21:06,1:24,2,5,108,0,EPFU,L,0,1,0
337,495,H,7/6/2010,7,6,2010,185,1,2,21:28,1:16,2,9,135,0.011695908,EPFU,L,1,1,0
338,496,E,7/7/2010,7,7,2010,186,1,2,20:54,1:25,2,17,162,0.00956676,EPFU,L,1,1,0
339,498,K,7/9/2010,7,9,2010,188,1,2,20:51,1:15,NA,7,135,0.013468016,EPFU,L,4,1,0
340,499,D,7/9/2010,7,9,2010,188,1,2,21:13,1:15,2,4,108,0.004591368,EPFU,L,0,1,0
341,500,F,7/10/2010,7,10,2010,189,1,2,21:24,1:15,2,1,135,0,EPFU,L,0,1,0
342,501,B,7/14/2010,7,14,2010,193,1,2,21:00,1:16,2,4,135,0.001736111,EPFU,L,0,1,0
343,502,C,7/14/2010,7,14,2010,193,1,2,21:05,2:15,2,9,108,0.005376345,EPFU,L,0,1,0
344,503,B,7/16/2010,7,16,2010,195,1,3,21:09,1:15,2,2,135,0.001806685,EPFU,L,1,1,0
345,504,C,7/16/2010,7,16,2010,195,1,3,21:10,1:15,2,2,108,0,EPFU,L,0,1,0
346,506,A,7/19/2010,7,19,2010,198,1,3,21:22,1:15,2,6,108,0.002384359,EPFU,L,0,1,0
347,507,F,7/19/2010,7,19,2010,198,1,3,21:00,1:15,2,1,135,0,EPFU,L,0,1,0
348,508,I,7/21/2010,7,21,2010,200,1,3,21:30,1:15,2,4,135,0.007901236,EPFU,L,0,1,0
349,509,H,7/22/2010,7,22,2010,201,1,3,21:09,1:15,2,9,135,0.01084011,EPFU,L,0,1,0
350,510,K,7/26/2010,7,26,2010,205,1,3,21:11,1:18,NA,4,135,0.00179937,EPFU,L,0,1,0
351,511,J,7/26/2010,7,26,2010,205,1,3,21:00,1:35,2,14,135,0.017777782,EPFU,L,0,1,0
352,512,D,7/27/2010,7,27,2010,206,1,3,21:02,1:15,2,15,108,0.002195872,EPFU,L,0,1,0
353,515,E,7/29/2010,7,29,2010,208,1,3,21:06,1:20,2,29,162,0.021872265,EPFU,L,0,1,0
354,521,I,5/17/2011,5,17,2011,136,2,1,21:00,1:15,2,NA,135,0,EPFU,L,0,2,0.09
355,522,H,5/19/2011,5,19,2011,138,2,1,21:00,1:15,2,NA,135,0.006971676,EPFU,L,0,2,0.09
356,523,K,5/20/2011,5,20,2011,139,2,1,21:00,1:15,NA,NA,135,0.003485838,EPFU,L,0,2,0.09
357,524,J,5/20/2011,5,20,2011,139,2,1,21:00,1:15,2,NA,108,0.004357298,EPFU,L,0,2,0.09
358,528,B,5/30/2011,5,30,2011,149,2,1,21:00,1:15,2,NA,135,0.003485838,EPFU,L,0,2,0.09
359,529,C,5/30/2011,5,30,2011,149,2,1,21:00,1:15,2,NA,108,0.015250543,EPFU,L,0,2,0.09
360,530,F,5/31/2011,5,31,2011,150,2,1,21:00,1:15,2,NA,135,0.001742919,EPFU,L,0,2,0.09
361,531,A,6/3/2011,6,3,2011,152,2,1,21:00,1:15,2,NA,108,0.004357298,EPFU,L,0,2,0.09
362,532,D,6/3/2011,6,3,2011,152,2,1,21:00,1:15,2,NA,108,0.002178649,EPFU,L,0,2,0.09
363,533,E,6/6/2011,6,6,2011,155,2,1,21:00,1:15,2,NA,162,0.010167031,EPFU,L,0,2,0.09
364,538,D,6/22/2011,6,22,2011,171,2,2,21:00,1:15,2,NA,108,0.002178649,EPFU,L,0,2,0.09
365,539,A,6/23/2011,6,23,2011,172,2,2,21:00,1:15,2,NA,108,0,EPFU,L,0,2,0.09
366,543,B,7/5/2011,7,5,2011,184,2,2,21:00,1:15,2,NA,135,0.003485838,EPFU,L,2,2,0.09
367,544,C,7/5/2011,7,5,2011,184,2,2,21:00,1:15,2,NA,108,0.002178649,EPFU,L,0,2,0.09
368,545,E,7/6/2011,7,6,2011,185,2,2,21:00,1:15,2,NA,162,0.001452433,EPFU,L,1,2,0.09
369,547,F,7/8/2011,7,8,2011,187,2,2,21:00,1:15,2,NA,135,0.001742919,EPFU,L,0,2,0.09
370,548,H,7/10/2011,7,10,2011,189,2,2,21:00,1:15,2,NA,135,0.006971676,EPFU,L,3,2,0.09
371,549,I,7/11/2011,7,11,2011,190,2,2,21:00,1:15,2,NA,135,0.010457514,EPFU,L,5,2,0.09
372,550,J,7/13/2011,7,13,2011,192,2,2,21:00,1:15,2,NA,108,0.008714596,EPFU,L,1,2,0.09
373,551,K,7/14/2011,7,14,2011,193,2,2,21:00,1:15,NA,NA,135,0.027886704,EPFU,L,9,2,0.09
374,552,A,7/18/2011,7,18,2011,197,2,3,21:00,1:15,2,NA,108,0.002178649,EPFU,L,0,2,0.09
375,553,D,7/20/2011,7,20,2011,199,2,3,21:00,1:15,2,NA,108,0.004357298,EPFU,L,0,2,0.09
376,554,B,7/26/2011,7,26,2011,205,2,3,21:00,1:15,2,NA,135,0.003485838,EPFU,L,0,2,0.09
377,555,C,7/26/2011,7,26,2011,205,2,3,21:00,1:15,2,NA,108,0,EPFU,L,0,2,0.09
378,557,F,8/2/2011,8,2,2011,211,2,3,21:00,1:15,2,NA,135,0,EPFU,L,0,2,0.09
379,558,H,8/3/2011,8,3,2011,212,2,3,21:00,1:15,2,NA,135,0.005228757,EPFU,L,0,2,0.09
380,560,E,8/4/2011,8,4,2011,213,2,3,21:00,1:15,2,NA,162,0.011619464,EPFU,L,0,2,0.09
381,561,K,8/5/2011,8,5,2011,214,2,3,21:00,1:15,NA,NA,135,0.008714595,EPFU,L,0,2,0.09
382,562,J,8/5/2011,8,5,2011,214,2,3,21:00,1:15,2,NA,108,0.017429192,EPFU,L,0,2,0.09
383,563,I,8/6/2011,8,6,2011,215,2,3,21:00,1:15,2,NA,135,0.006971676,EPFU,L,0,2,0.09
384,568,E,6/13/2005,6,13,2005,162,1,1,20:30,0:30,NA,8,135,0.005555556,EPFU,L,0,1,0
385,577,H,7/24/2004,7,24,2004,203,1,3,20:13,0:30,NA,4,108,0.00864678,EPFU,L,0,1,0
386,584,D,7/9/2007,7,9,2007,188,1,2,20:50,1:20,NA,6,108,0.004115226,EPFU,L,1,1,0
387,628,A,5/19/2014,5,19,2014,138,3,1,20:58,2:00,2,7,126,0.00473037,EPFU,L,0,3,3
388,629,C,5/20/2014,5,20,2014,139,3,1,21:01,2:06,3,7,180,0.006557376,EPFU,L,0,3,3
389,630,B,5/20/2014,5,20,2014,139,3,1,20:56,2:05,1,6,72,0.010787488,EPFU,L,0,3,3
390,634,D,5/27/2014,5,27,2014,146,3,1,21:07,2:10,4,8,180,0.00550055,EPFU,L,0,3,3
391,636,E,5/30/2014,5,30,2014,149,3,1,21:05,2:05,3,13,168,0.010714284,EPFU,L,0,3,3
392,638,H,6/8/2014,6,8,2014,157,3,1,21:05,2:00,2,2,162,0.002510986,EPFU,L,0,3,3
393,640,K,6/9/2014,6,9,2014,158,3,1,21:22,2:00,2,2,90,0.004796164,EPFU,L,0,3,3
394,641,I,6/12/2014,6,12,2014,161,3,1,21:08,2:20,3,4,198,0.002913753,EPFU,L,1,3,3
395,642,J,6/12/2014,6,12,2014,161,3,1,21:14,2:00,3,5,135,0.004662006,EPFU,L,2,3,3
396,646,K,6/22/2014,6,22,2014,171,3,2,21:05,2:00,3,2,135,0.003013182,EPFU,L,2,3,3
397,647,I,6/25/2014,6,25,2014,174,3,2,21:13,2:00,2,5,180,0.00232288,EPFU,L,1,3,3
398,648,J,6/25/2014,6,25,2014,174,3,2,21:10,2:00,3,2,189,0.002189382,EPFU,L,2,3,3
399,649,A,6/29/2014,6,29,2014,178,3,2,21:15,2:05,1,9,108,0.017241381,EPFU,L,4,3,3
400,650,C,6/29/2014,6,29,2014,178,3,2,21:00,2:00,3,9,180,0.007777777,EPFU,L,4,3,3
401,654,E,7/8/2014,7,8,2014,187,3,2,21:19,2:00,2,15,144,0.014828,EPFU,L,3,3,3
402,655,H,7/9/2014,7,9,2014,188,3,2,21:23,2:00,2,3,180,0.002406738,EPFU,L,1,3,3
403,656,F,7/9/2014,7,9,2014,188,3,2,21:34,2:00,2,1,180,0,EPFU,L,0,3,3
404,657,B,7/10/2014,7,10,2014,189,3,2,21:23,2:00,1,3,108,0.006016848,EPFU,L,0,3,3
405,658,D,7/11/2014,7,11,2014,190,3,2,21:35,2:00,2,7,180,0.002515724,EPFU,L,2,3,3
406,661,A,7/21/2014,7,21,2014,200,3,3,21:14,2:28,1,17,108,0.02476999,EPFU,L,2,3,3
407,662,B,7/21/2014,7,21,2014,200,3,3,21:00,2:00,2,8,180,0.004444444,EPFU,L,0,3,3
408,663,D,7/24/2014,7,24,2014,203,3,3,21:00,0.083333333,2,5,144,0.002777778,EPFU,L,0,3,3
409,664,F,7/30/2014,7,30,2014,209,3,3,21:00,2:00,2,6,180,0.001111111,EPFU,L,0,3,3
410,666,K,7/31/2014,7,31,2014,210,3,3,21:03,0.083333333,2,5,90,0.008978676,EPFU,L,0,3,3
411,667,C,8/2/2014,8,2,2014,211,3,3,21:00,2:00,3,13,216,0.008333334,EPFU,L,0,3,3
412,668,E,8/3/2014,8,3,2014,212,3,3,21:00,2:00,3,28,97.8,0.0204499,EPFU,L,0,3,3
413,669,H,8/4/2014,8,4,2014,213,3,3,20:51,2:00,2,3,90,0.006472491,EPFU,L,0,3,3
414,671,I,8/7/2014,8,7,2014,216,3,3,20:53,2:00,4,15,225,0.007817589,EPFU,L,0,3,3
415,673,J,8/9/2014,8,9,2014,218,3,3,21:00,2:00,2,9,162,0.009876544,EPFU,L,0,3,3
416,1,A,5/21/2012,5,21,2012,140,3,1,20:53,1:15,3,8,270,0.000848176,EPFU,NR,0,3,0.8
417,2,K,5/18/2012,5,18,2012,137,3,1,20:33,1:50,3,9,189,0.00500726,EPFU,NR,0,3,0.8
418,3,H,5/17/2012,5,17,2012,136,3,1,20:45,1:30,3,3,518.4,0,EPFU,NR,0,3,0.8
419,4,B,5/29/2012,5,29,2012,148,3,1,20:50,2:02,3,8,144,0.00400641,EPFU,NR,0,3,0.8
420,5,C,5/30/2012,5,30,2012,149,3,1,20:45,1:35,3,8,144,0.00718391,EPFU,NR,0,3,0.8
421,6,F,6/5/2012,6,5,2012,154,3,1,21:04,1:10,4,2,198,0,EPFU,NR,0,3,0.8
422,7,E,6/3/2012,6,3,2012,152,3,1,20:52,2:00,3,27,486,0.005210842,EPFU,NR,0,3,0.8
423,8,D,6/4/2012,6,4,2012,153,3,1,21:00,1:30,3,2,144,0,EPFU,NR,0,3,0.8
424,9,I,6/10/2012,6,10,2012,159,3,1,21:15,1:10,5,2,180,0.00283688,EPFU,NR,0,3,0.8
425,10,J,6/6/2012,6,6,2012,155,3,1,21:12,1:00,4,5,198,0.0066454,EPFU,NR,0,3,0.8
426,14,F,6/18/2012,6,18,2012,167,3,2,21:15,1:30,4,10,216,0.00653595,EPFU,NR,0,3,0.8
427,15,D,6/19/2012,6,19,2012,168,3,2,21:15,2:00,4,15,225,0.004678365,EPFU,NR,0,3,0.8
428,16,H,6/26/2012,6,26,2012,175,3,2,21:00,2:00,5,16,162,0.011111112,EPFU,NR,1,3,0.8
429,17,E,7/1/2012,7,1,2012,180,3,2,21:19,2:04,3,49,162,0.03638726,EPFU,NR,0,3,0.8
430,18,A,7/2/2012,7,2,2012,181,3,2,21:20,2:00,3,20,162,0.009259257,EPFU,NR,1,3,0.8
431,19,C,7/3/2012,7,3,2012,182,3,2,21:15,1:10,3,14,189,0.01350895,EPFU,NR,1,3,0.8
432,21,K,7/4/2012,7,4,2012,183,3,2,21:20,2:00,4,36,171,0.038847123,EPFU,NR,1,3,0.8
433,22,I,7/9/2012,7,9,2012,188,3,2,21:20,2:00,4,17,216,0.011904756,EPFU,NR,0,3,0.8
434,28,B,7/12/2012,7,12,2012,191,3,2,21:25,2:00,3,6,171,0.002551834,EPFU,NR,0,3,0.8
435,29,I,7/17/2012,7,17,2012,196,3,3,21:10,1:54,4,10,216,0.007824728,EPFU,NR,1,3,0.8
436,31,J,7/11/2012,7,11,2012,190,3,2,21:15,1:55,4,5,225,0.003809524,EPFU,NR,1,3,0.8
437,32,H,7/15/2012,7,15,2012,194,3,3,21:02,2:00,5,22,162,0.019885664,EPFU,NR,0,3,0.8
438,33,K,7/16/2012,7,16,2012,195,3,3,21:15,2:05,4,30,198,0.024033436,EPFU,NR,0,3,0.8
439,37,A,7/23/2012,7,23,2012,202,3,3,21:15,2:00,3,13,162,0.00779727,EPFU,NR,0,3,0.8
440,38,C,7/24/2012,7,24,2012,203,3,3,21:10,2:00,3,9,189,0.002189382,EPFU,NR,0,3,0.8
441,40,J,7/26/2012,7,26,2012,205,3,3,21:15,2:00,4,8,169.8,0.007439094,EPFU,NR,1,3,0.8
442,41,B,7/29/2012,7,29,2012,208,3,3,21:00,1:35,3,2,162,0,EPFU,NR,0,3,0.8
443,42,D,7/30/2012,7,30,2012,209,3,3,20:50,2:00,4,11,216,0.002688171,EPFU,NR,0,3,0.8
444,43,F,7/31/2012,7,31,2012,210,3,3,21:00,1:35,4,6,216,0.003030303,EPFU,NR,0,3,0.8
445,44,E,8/1/2012,8,1,2012,210,3,3,20:50,2:00,3,30,162,0.016726402,EPFU,NR,1,3,0.8
446,45,J,5/18/2013,5,18,2013,137,3,1,21:24,2:05,2,1,108,0.001977066,EPFU,NR,0,3,0.95
447,46,K,5/20/2013,5,20,2013,139,3,1,21:05,2:00,2,2,90,0.004519774,EPFU,NR,1,3,0.95
448,47,I,5/18/2013,5,18,2013,137,3,1,21:00,2:00,3,0,180,0,EPFU,NR,0,3,0.95
449,50,F,5/22/2013,5,22,2013,141,3,1,21:15,2:00,3,0,198,0,EPFU,NR,0,3,0.95
450,52,E,5/28/2013,5,28,2013,147,3,1,21:12,2:00,3,17,144,0.008680554,EPFU,NR,0,3,0.95
451,53,A,5/29/2013,5,29,2013,148,3,1,21:08,2:00,1,5,108,0.00951294,EPFU,NR,0,3,0.95
452,54,B,5/31/2013,5,31,2013,150,3,1,21:00,1:00,1,1,108,0,EPFU,NR,0,3,0.95
453,55,C,6/2/2013,6,2,2013,151,3,1,21:30,0:44,1,0,108,0,EPFU,NR,0,3,0.95
454,56,D,6/5/2013,6,5,2013,154,3,1,21:18,2:00,3,3,162,0.00131337,EPFU,NR,0,3,0.95
455,61,H,6/11/2013,6,11,2013,160,3,1,21:25,2:00,2,5,162,0.006734005,EPFU,NR,0,3,0.95
456,62,B,6/19/2013,6,19,2013,168,3,2,21:15,2:00,1,1,108,0.001949318,EPFU,NR,0,3,0.95
457,63,K,6/20/2013,6,20,2013,169,3,2,21:30,2:00,2,4,72,0.01234568,EPFU,NR,0,3,0.95
458,64,C,6/24/2013,6,24,2013,173,3,2,21:20,2:00,4,2,162,0,EPFU,NR,0,3,0.95
459,65,A,6/24/2013,6,24,2013,173,3,2,21:40,2:00,1,6,108,0.004273504,EPFU,NR,0,3,0.95
460,68,I,7/7/2013,7,7,2013,186,3,2,21:29,2:00,2,4,162,0.00410004,EPFU,NR,1,3,0.95
461,69,J,7/7/2013,7,7,2013,186,3,2,21:21,2:00,2,4,108,0.007964956,EPFU,NR,0,3,0.95
462,70,D,7/8/2013,7,8,2013,187,3,2,21:20,2:00,2,3,135,0.003174604,EPFU,NR,0,3,0.95
463,71,E,7/8/2013,7,8,2013,187,3,2,21:20,2:00,2,19,108,0.025793651,EPFU,NR,0,3,0.95
464,72,F,7/10/2013,7,10,2013,189,3,2,21:21,2:00,2,9,162,0.003982476,EPFU,NR,0,3,0.95
465,73,H,7/11/2013,7,11,2013,190,3,2,21:18,2:00,2,4,108,0.00394011,EPFU,NR,0,3,0.95
466,74,A,7/17/2013,7,17,2013,196,3,3,21:00,2:00,3,17,142.5,0.015438599,EPFU,NR,2,3,0.95
467,75,C,7/19/2013,7,19,2013,198,3,3,21:00,2:00,3,13,180,0.007777777,EPFU,NR,1,3,0.95
468,77,B,7/22/2013,7,22,2013,201,3,3,21:10,2:00,3,4,162,0.002554278,EPFU,NR,0,3,0.95
469,79,K,7/23/2013,7,23,2013,202,3,3,21:00,2:00,2,1,90,0,EPFU,NR,0,3,0.95
470,80,H,7/29/2013,7,29,2013,208,3,3,20:45,2:00,2,3,108,0.001763668,EPFU,NR,0,3,0.95
471,81,E,7/31/2013,7,31,2013,210,3,3,21:06,2:10,2,32,126,0.025062656,EPFU,NR,0,3,0.95
472,82,D,7/31/2013,7,31,2013,210,3,3,21:00,2:00,3,4,162,0.002469136,EPFU,NR,0,3,0.95
473,83,F,8/1/2013,8,1,2013,210,3,3,21:00,2:00,2,12,180,0.002222222,EPFU,NR,0,3,0.95
474,86,I,8/4/2013,8,4,2013,213,3,3,21:00,2:00,2,3,126,0.003174604,EPFU,NR,0,3,0.95
475,87,J,8/4/2013,8,4,2013,213,3,3,21:00,2:00,3,0,108,0,EPFU,NR,0,3,0.95
511,156,J,5/15/2002,5,15,2002,134,1,1,20:00,1:05,2,1,108,0,EPFU,NR,0,1,0
512,158,B,5/22/2002,5,22,2002,141,1,1,20:00,1:15,3,6,117,0.00814001,EPFU,NR,0,1,0
513,159,F,5/23/2002,5,23,2002,142,1,1,20:00,0:00,NA,2,108,0.002314815,EPFU,NR,0,1,0
514,160,D1,5/27/2002,5,27,2002,146,1,1,19:45,22:40,NA,3,135,0.005079366,EPFU,NR,0,1,0
515,161,E,5/29/2002,5,29,2002,148,1,1,19:35,0:35,NA,11,135,0.004444443,EPFU,NR,0,1,0
516,162,H,6/3/2002,6,3,2002,152,1,1,20:00,2:10,NA,13,108,0.013513518,EPFU,NR,0,1,0
517,163,K,6/6/2002,6,6,2002,155,1,1,20:00,0:30,NA,1,135,0.001646091,EPFU,NR,0,1,0
518,164,G,6/7/2002,6,7,2002,156,1,1,20:20,0:30,NA,1,135,0.001777778,EPFU,NR,0,1,0
519,167,C,6/12/2002,6,12,2002,161,1,1,20:25,0:30,NA,5,117,0.00418629,EPFU,NR,0,1,0
520,168,K,6/22/2002,6,22,2002,171,1,2,20:00,1:20,NA,8,135,0.006944445,EPFU,NR,0,1,0
521,169,J,6/22/2002,6,22,2002,171,1,2,20:05,0:30,2,8,108,0.016771488,EPFU,NR,0,1,0
522,170,H,6/23/2002,6,23,2002,172,1,2,19:55,0:30,NA,7,108,0.012121212,EPFU,NR,0,1,0
523,171,G,6/23/2002,6,23,2002,172,1,2,20:00,0:30,NA,1,135,0.001646091,EPFU,NR,0,1,0
524,172,E,6/24/2002,6,24,2002,173,1,2,19:50,0:30,NA,19,135,0.020634926,EPFU,NR,0,1,0
525,173,F,6/24/2002,6,24,2002,173,1,2,20:00,0:30,NA,1,108,0.002057613,EPFU,NR,0,1,0
526,178,C,6/29/2002,6,29,2002,178,1,2,20:03,0:30,NA,4,117,0.005762028,EPFU,NR,0,1,0
527,179,D1,6/30/2002,6,30,2002,179,1,2,20:00,0:53,NA,4,135,0.004550625,EPFU,NR,0,1,0
528,180,A,7/7/2002,7,7,2002,186,1,2,20:15,2:00,NA,8,108,0.001610306,EPFU,NR,0,1,0
529,181,B,7/14/2002,7,14,2002,193,1,2,20:15,0:35,NA,12,117,0.011834322,EPFU,NR,0,1,0
530,182,K,7/15/2002,7,15,2002,194,1,3,20:20,0:30,NA,2,135,0.001777778,EPFU,NR,0,1,0
531,183,G,7/16/2002,7,16,2002,195,1,3,20:00,0:30,NA,3,135,0.001646091,EPFU,NR,0,1,0
532,184,H,7/18/2002,7,18,2002,197,1,3,20:05,1:00,NA,2,108,0.003766478,EPFU,NR,0,1,0
533,185,F,7/18/2002,7,18,2002,197,1,3,20:20,1:00,NA,4,108,0.001984127,EPFU,NR,0,1,0
534,186,C,7/19/2002,7,19,2002,198,1,3,20:20,0:30,NA,8,117,0.012307692,EPFU,NR,0,1,0
